WATER_LEVEL_END,WATER_LEVEL_START,BARDO ŚLĄSKIE,BIERUTÓW,BOLESŁAWÓW,BOLKÓW,BORÓW,BRZEG,BRZEG DOLNY,CHWAŁKOWICE,CIESZYN,DŁUGOPOLE-ZDRÓJ,DOBROGOSZCZ,DZIERŻONIÓW,DZIEWIĘTLICE,GŁOGÓW,GŁUBCZYCE,GŁUCHOŁAZY,GOŚCIEJOWICE,GRABOWNICA,ISTEBNA-STECÓWKA,ISTEBNA-WIEŚ,JARNOŁTÓWEK,JAWOR,JEDLINA-ZDRÓJ,JELCZ-LASKOWICE,KACZORÓW,KAMIENICA,KĄTY WROCŁAWSKIE,KŁODZKO,KOPICE,KORFANTÓW II,KRUPSKI MŁYN,KUDOWA-ZDRÓJ,LĄDEK-ZDRÓJ,LEGNICA,LESZNO,LEWIN KŁODZKI,LIGOTA GÓRNA,LUBACHÓW,LUBIN,LUBOMIN,ŁABĘDY,ŁANY,MIĘDZYGÓRZE,MIĘDZYLESIE,MILICZ,MŁOTY,NAMYSŁÓW,NYSA,OBORNIKI ŚLĄSKIE,ODOLANÓW,OŁDRZYCHOWICE KŁODZKIE,OPOLE,OSETNO,OSTROSZOWICE,OSTRZESZÓW II,OTMUCHÓW,PACZKÓW,POLANICA-ZDRÓJ,POLKOWICE DOLNE,PRUDNIK,PRZEWORNO,PSZENNO,RACŁAWICE ŚLĄSKIE,ROŻNÓW,RUDNA,RYBNIK,SŁOSZÓW,SMOLICE,SREBRNA GÓRA,STARE OLESNO,STRONIE ŚLĄSKIE,STRZELIN,SUKOWICE,SZALEJÓW GÓRNY,SZCZAWNO-ZDRÓJ,ŚWIERZAWA,TARNÓW,TRZEBNICA,TWARDOCICE,WALIM,WROCŁAW-STRACHOWICE,ZIELENIEC,ZIELINA,ŹRÓDŁA
159,111,1.1300000000000001,0.01,1.4,0.0,0.01,0.0,0.0,0.0,0.22999999999999998,1.97,0.0,0.04,0.44000000000000006,0.0,0.8099999999999999,0.42000000000000004,0.0,0.0,0.5,0.47000000000000003,0.52,0.0,0.0,0.01,0.01,1.6300000000000001,0.0,1.3900000000000001,0.25,0.0,0.16,0.73,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6600000000000001,0.16999999999999998,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.05,1.6300000000000001,0.0,1.23,0.13999999999999999,1.31,0.0,0.0,1.64,0.02,0.0,0.53,0.0,0.01,0.0,0.0,2.2199999999999998,0.0,0.0
176,112,0.78,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.03,0.3,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.13,0.06999999999999999,0.01,0.0,0.0,0.0,0.0,0.5599999999999999,0.0,0.5900000000000001,0.0,0.0,0.0,0.13,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.49000000000000005,0.0,0.42000000000000004,0.0,0.0,0.61,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.62,0.0,0.0
171,109,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
174,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
159,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.13,0.0,0.0,0.06,0.0,0.0,0.0
161,97,0.0,0.18,0.0,0.11000000000000001,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.18,0.12,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.05,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.16999999999999998,0.25,0.0,0.0,0.0,0.0
160,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,99,0.1,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.41,0.01,0.0,0.0,0.0,0.0,0.16999999999999998,0.06,0.0,0.0,0.29,0.16,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.02,0.08,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.13999999999999999,0.01,0.01,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.0,0.0
163,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.06999999999999999,0.0,0.0,0.02,0.0,0.0,0.0
158,95,0.0,0.06,0.0,0.25,0.15,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.45,0.06,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06999999999999999,0.0,0.0,0.42000000000000004,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.01,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.06,0.0,0.0,0.48,0.65,0.01,0.0,0.0,0.0
154,94,0.0,0.0,0.0,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16999999999999998,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.11000000000000001,0.27999999999999997,0.01,0.13999999999999999,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.21000000000000002,0.0,0.15,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.32999999999999996,0.0,0.0,0.08,0.03,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.08,0.0,0.0,0.0,0.0,0.09,0.0,0.38,0.3,0.05,0.06999999999999999,0.19,0.0,0.0,0.0
186,94,0.27,0.05,0.02,0.27999999999999997,0.33999999999999997,0.0,0.0,0.01,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.13999999999999999,0.12,0.24,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.29,0.0,0.24,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,0.13999999999999999,0.0,0.41,0.0,0.02,0.0,0.0,0.09,0.15,0.04,0.03,0.0,0.03,0.29,0.0,0.06,0.0,0.0
168,95,0.06999999999999999,0.01,0.0,0.06999999999999999,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.32999999999999996,0.0,0.0,0.0,0.0,0.39,0.0,0.06,0.01,0.06,0.0,0.0,0.01,0.21000000000000002,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.06999999999999999,0.01,0.38,0.05,0.01,0.0,0.0,0.04,0.0,0.0
148,97,0.85,0.0,0.21000000000000002,0.01,0.0,0.0,0.0,0.0,0.13999999999999999,0.16,0.0,0.04,0.02,0.0,0.44000000000000006,0.0,0.0,0.0,0.01,0.08,0.08,0.0,0.02,0.0,0.0,0.35,0.0,0.31,0.0,0.0,0.02,0.08,0.29,0.0,0.01,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.09,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.51,0.05,0.15,0.0,0.0,0.48,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.5,0.0,0.0
143,97,0.06999999999999999,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.05,0.01,0.02,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0
149,97,0.08,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.11000000000000001,0.04,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02,0.0,0.0
158,96,0.0,0.0,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.21000000000000002,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.01,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0
163,96,0.22999999999999998,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.11000000000000001,0.0,0.03,0.0,0.0,0.19,0.0,0.0,0.0,0.13,0.09,0.0,0.0,0.05,0.0,0.02,0.29,0.0,0.09,0.0,0.0,0.0,0.22000000000000003,0.35,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16999999999999998,0.0,0.27,0.0,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
158,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,91,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
181,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
165,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.32999999999999996,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999999999999996,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.01,0.0,0.02,0.02,0.0,0.0
145,88,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,0.0,0.0,0.06,0.01,0.03,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.0,0.26,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.13,0.03,0.08,0.22999999999999998,0.0,0.0,0.18
143,87,0.0,0.22000000000000003,0.02,0.26,0.53,0.0,0.0,0.08,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.19,0.0,0.0,0.04,0.0,0.19,0.26,0.33999999999999997,0.08,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.02,0.04,0.0,0.0,0.06,0.0,0.29,0.0,0.0,0.0,0.0,0.24,0.0,0.32,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.02,0.04,0.19,0.19,0.13,0.02,0.0,0.04
153,86,0.02,0.38,0.12,0.02,0.45999999999999996,0.0,0.0,0.0,0.0,0.01,0.0,0.48,0.3,0.0,0.0,0.5900000000000001,0.0,0.15,0.03,0.04,0.65,0.06999999999999999,0.22000000000000003,0.5,0.22999999999999998,0.02,0.0,0.01,0.7,0.0,0.47000000000000003,0.0,0.18,0.01,0.0,0.0,0.0,0.33999999999999997,0.0,0.22000000000000003,0.0,0.0,0.08,0.09,0.22999999999999998,0.0,0.41,0.0,0.05,0.0,0.0,0.29,0.0,0.0,0.0,0.5,0.0,0.0,0.08,0.0,0.0,0.31,0.0,0.0,0.0,0.65,0.0,0.13,0.0,0.38,0.05,0.0,0.0,0.04,0.13,0.25,0.04,0.08,0.13,0.27,0.03,0.0,0.0,0.03
161,94,0.16,0.08,0.63,0.22000000000000003,0.15,0.0,0.0,0.11000000000000001,0.41,0.45999999999999996,0.0,0.01,0.29,0.0,0.36,0.27,0.0,0.0,0.3,0.72,0.16999999999999998,0.05,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.47000000000000003,0.0,0.18,1.3900000000000001,0.0,0.43,0.41,0.11000000000000001,0.0,0.0,0.0,0.0,0.09,0.0,0.16,0.0,0.0,0.16999999999999998,0.51,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.9400000000000001,0.09,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.79,0.22000000000000003,0.0,0.16999999999999998,0.45999999999999996,0.13,0.0,0.0,0.15,0.13,0.0,0.53,0.0,0.35,0.11000000000000001,0.0,0.97,0.0,0.0
161,99,0.39,0.0,0.5700000000000001,0.0,0.0,0.0,0.0,0.58,0.6900000000000001,0.37,0.0,0.0,0.0,0.0,0.2,0.03,0.0,0.08,0.32999999999999996,0.26,0.06,0.0,0.0,0.0,0.0,0.99,0.0,0.37,0.0,0.0,0.18,0.86,0.36,0.06999999999999999,0.6599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.82,0.06999999999999999,0.0,0.0,0.0,0.15,0.0,0.25,0.11000000000000001,0.55,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,0.06999999999999999,0.61,0.19,0.2,0.0,0.0,0.3,0.0,0.0,0.02,0.04,0.0,0.0,0.06999999999999999,2.15,0.0,0.04
172,111,0.06,0.19,0.0,0.0,0.09,0.0,0.0,0.08,0.5900000000000001,0.1,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.54,1.2,0.9400000000000001,0.0,0.11000000000000001,0.0,0.06,0.0,0.26,0.0,0.09,0.0,0.0,0.0,0.12,0.21000000000000002,0.18,0.25,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.12,0.2,0.67,0.0,0.04,0.0,0.5700000000000001,0.0,0.04,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22000000000000003,0.52,0.05,0.0,0.1,0.0,0.0,0.05,0.0,0.15,0.0,0.44000000000000006,0.01,0.0,0.3,0.42000000000000004,0.0,0.26
203,106,0.0,0.32999999999999996,0.0,0.2,0.44000000000000006,0.0,0.0,0.6,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.16999999999999998,0.0,0.33999999999999997,0.0,0.0,0.08,0.2,0.32,0.33999999999999997,0.18,0.0,0.0,0.0,0.18,0.0,0.02,0.0,0.0,0.13,0.16999999999999998,0.0,0.0,0.16,0.0,0.13,0.0,0.0,0.0,0.0,0.29,0.0,0.37,0.0,0.26,0.0,0.0,0.02,0.32,0.0,0.0,0.11000000000000001,0.0,0.0,0.22000000000000003,0.0,0.0,0.21000000000000002,0.0,0.0,0.0,0.01,0.0,0.32,0.0,0.12,0.0,0.0,0.0,0.0,0.13,0.21000000000000002,0.01,0.3,0.09,0.43,0.09,0.0,0.0,0.12
178,102,0.02,0.19,0.01,0.26,0.04,0.0,0.0,0.4,0.2,0.04,0.0,0.09,0.02,0.0,0.0,0.13999999999999999,0.0,0.6799999999999999,0.01,0.29,0.22000000000000003,0.11000000000000001,0.8400000000000001,0.13,0.06999999999999999,0.04,0.0,0.01,0.27,0.0,0.42000000000000004,0.08,0.04,0.16999999999999998,0.32,0.0,0.0,0.19,0.0,0.27,0.0,0.0,0.06999999999999999,0.15,0.65,0.0,0.22999999999999998,0.0,0.16,0.0,0.02,0.29,0.5700000000000001,0.0,0.0,0.26,0.0,0.0,0.58,0.0,0.0,0.01,0.0,0.0,0.0,0.44000000000000006,0.03,0.3,0.0,0.25,0.0,0.0,0.0,0.01,0.26,0.26,0.12,0.22000000000000003,0.13,0.9400000000000001,0.13,0.22000000000000003,0.0,0.22000000000000003
